0,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000000.png,1,4,5.426923751831055,0.7726132273674011
1,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000001.png,1,4,4.0,0.586823046207428
2,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000002.png,1,3,3.815862655639648,0.6991284489631653
3,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000003.png,1,6,5.477017879486084,0.6991202235221863
4,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000004.png,1,4,4.0,0.5795382857322693
5,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000005.png,1,4,5.426015377044678,0.7726978659629822
6,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000006.png,1,2,3.3536481857299805,0.7739478349685669
7,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000007.png,1,4,5.447856426239014,0.770574152469635
8,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000008.png,1,4,4.0,0.5988759994506836
9,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000009.png,1,4,4.0,0.5853402614593506
10,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000010.png,1,5,4.999999046325684,0.6171256899833679
11,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000011.png,1,3,3.8125834465026855,0.7002044916152954
12,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000012.png,1,4,4.0,0.5932643413543701
13,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000013.png,1,4,4.0,0.588189423084259
14,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000014.png,1,4,3.2062366008758545,0.7059533596038818
15,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000015.png,1,4,3.202258825302124,0.7047939896583557
16,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000016.png,1,4,3.1859500408172607,0.6997225284576416
17,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000017.png,1,2,3.300152540206909,0.7747440934181213
18,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000018.png,1,1,2.607353687286377,0.807590901851654
19,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000019.png,1,4,4.0,0.5852472186088562
20,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000020.png,1,5,5.0,0.6122235059738159
21,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000021.png,1,6,6.213213920593262,0.7135218977928162
22,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000022.png,1,5,3.521778106689453,0.7701262831687927
23,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000023.png,1,4,3.1939945220947266,0.7022908329963684
24,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000024.png,1,4,4.0,0.5859904885292053
25,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000025.png,1,6,5.450534343719482,0.6944265961647034
26,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000026.png,1,6,6.213210582733154,0.7138488292694092
27,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000027.png,1,4,4.0,0.5912570357322693
28,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000028.png,1,5,5.000000953674316,0.6176633834838867
